CREATION_DATE,Sales_Channel,Party_Name,Account_Number,Account_Name,Order_Number,Order_Line_Id,Item_Cat_New,SKU,List_Price,Total_Discount,Discount_Sub_Category_1,Discount_Sub_Category_2,Discount_Sub_Category_3,Gross_Sales,Cost_of_Goods_Sold,Other_Cost_of_Goods_Sold,Gross_Margin,Total_Units_sold,Creation_Date_Only,Creation_Time
2025-02-18 08:11:52,Sales Channel 6,Party 2662,1011755,Customer Name3889,202474217,11100629,Item Category27,SKU54,10816,-324.48,-648.960022,0,0,10167.04,-3479.606,-624.64,6062.794,2,2025-02-18,08:11:52
2025-01-16 08:17:00,Sales Channel 6,Party 1741,1007680,Customer Name1559,202418568,11100630,Item Category104,SKU1562,1396,-24.44,-24.44000053,0,0,1371.56,-880.421,-176.44,314.699,1,2025-01-16,08:17:00
2025-02-21 15:14:00,Sales Channel 6,Party 1741,1007680,Customer Name1559,202743376,11100631,Item Category1,SKU1604,212,-3.72,-3.720000029,0,0,208.28,-17.526,-11.92,178.834,1,2025-02-21,15:14:00
2025-01-31 08:14:14,Sales Channel 4,Party 1138,1012995,Customer Name4747,202550370,11100632,Item Category52,SKU744,832,0,0,0,0,832,-418.902,-51.64,361.458,1,2025-01-31,08:14:14
2025-01-17 15:16:50,Sales Channel 6,Party 1741,1007680,Customer Name1559,203049008,11100633,Item Category27,SKU2759,2768,-586.88,-586.8800049,0,0,2181.12,-1633.848,7.36,554.632,1,2025-01-17,15:16:50
2025-02-04 08:11:22,Sales Channel 6,Party 1731,1012335,Customer Name6700,202840130,11100634,Item Category34,SKU915,628,-56.36,0,0,-56.36000061,571.64,-542.064,-62.72,-33.144,1,2025-02-04,08:11:22
2025-02-25 22:13:15,Sales Channel 4,Party 1985,1009282,Customer Name6477,202408087,11100635,Item Category87,SKU483,4652,0,0,0,0,4652,-2796.541,-517.96,1337.499,1,2025-02-25,22:13:15
2025-02-27 11:14:45,Sales Channel 6,Party 2009,1003971,Customer Name623,202560829,11100636,Item Category94,SKU1121,2180,0,0,0,0,2180,-1171.248,-163.44,845.312,1,2025-02-27,11:14:45
2025-01-07 08:11:41,Sales Channel 4,Party 2542,1011028,Customer Name353,202676773,11100637,Item Category34,SKU1739,2256,-516,-1032,0,0,1224,-854.246,-92.16,277.594,2,2025-01-07,08:11:41
2025-01-20 11:07:24,Sales Channel 6,Party 2009,1003971,Customer Name623,203024394,11100638,Item Category76,SKU2128,2788,0,0,0,0,2788,-763.305,-72.96,1951.735,1,2025-01-20,11:07:24
2025-01-15 08:27:13,Sales Channel 4,Party 755,1005881,Customer Name4750,202801234,11100639,Item Category6,SKU2820,4844,0,0,0,0,4844,-3490.975,-502.84,850.185,1,2025-01-15,08:27:13
2025-01-04 15:10:24,Sales Channel 6,Party 146,1011633,Customer Name552,202896825,11100640,Item Category111,SKU2641,3932,0,0,0,0,3932,-1361.109,-84.68,2486.211,1,2025-01-04,15:10:24
2025-02-01 15:22:27,Sales Channel 6,Party 1741,1007680,Customer Name1559,202595903,11100641,Item Category62,SKU1078,2696,-900,-900,0,0,1796,-1511.006,53.4,338.394,1,2025-02-01,15:22:27
2025-01-08 15:13:59,Sales Channel 4,Party 1069,1004127,Customer Name5414,202411905,11100642,Item Category114,SKU1842,40,0,0,0,0,40,-21.71,-3.84,14.45,1,2025-01-08,15:13:59
2025-02-03 11:08:24,Sales Channel 6,Party 1741,1007680,Customer Name1559,202669516,11100643,Item Category34,SKU307,1428,-638.08,-638.0800171,0,0,789.92,-528.058,-59.12,202.742,1,2025-02-03,11:08:24
2025-02-27 18:12:52,Sales Channel 6,Party 1741,1007680,Customer Name1559,202983905,11100644,Item Category87,SKU2418,7048,-2241.64,-2241.639893,0,0,4806.36,-3296.616,-514.12,995.624,1,2025-02-27,18:12:52
2025-01-16 22:14:25,Sales Channel 6,Party 141,1003003,Customer Name2158,202740093,11100645,Item Category27,SKU435,2456,-460,-460,0,0,1996,-1536.364,-17.68,441.956,1,2025-01-16,22:14:25
2025-01-31 08:14:14,Sales Channel 4,Party 1036,1013542,Customer Name5896,202442695,11100646,Item Category62,SKU101,2476,0,0,0,0,2476,-1544.695,53.4,984.705,1,2025-01-31,08:14:14
2025-02-19 18:11:38,Sales Channel 6,Party 2009,1010669,Customer Name425,202725887,11100647,Item Category115,SKU1396,100896,-356,0,-8544,0,92352,-49958.362,-8043.84,34349.797,24,2025-02-19,18:11:38
2025-01-31 15:11:25,Sales Channel 6,Party 1741,1007680,Customer Name1559,202773008,11100648,Item Category33,SKU1199,2812,-615.16,-615.1599731,0,0,2196.84,-1523.425,-132.8,540.615,1,2025-01-31,15:11:25
2025-02-18 15:11:50,Sales Channel 6,Party 3043,1009963,Customer Name3493,202883897,11100649,Item Category104,SKU2544,2128,-640,-640,0,0,1488,-868.425,-176.44,443.135,1,2025-02-18,15:11:50
2025-01-07 08:11:41,Sales Channel 6,Party 2009,1003971,Customer Name623,202730106,11100650,Item Category87,SKU1144,9796,0,0,0,0,9796,-6999.554,641.16,3437.606,1,2025-01-07,08:11:41
2025-01-10 08:13:50,Sales Channel 6,Party 1741,1007680,Customer Name1559,202749934,11100651,Item Category49,SKU675,3796,-66.44,-66.44000244,0,0,3729.56,-1661.639,-205.8,1862.121,1,2025-01-10,08:13:50
2025-02-19 22:18:29,Sales Channel 6,Party 1741,1007680,Customer Name1559,203021499,11100652,Item Category104,SKU116,2056,-389.68,-389.6799927,0,0,1666.32,-873.584,-187,605.736,1,2025-02-19,22:18:29
2025-01-06 18:07:49,Sales Channel 4,Party 1568,1004828,Customer Name5015,202603644,11100653,Item Category25,SKU2215,5904,0,0,0,0,5904,-3616.768,352.64,2639.872,4,2025-01-06,18:07:49
2025-01-31 08:14:31,Sales Channel 6,Party 1741,1007680,Customer Name1559,202826746,11100654,Item Category27,SKU612,3668,-834.48,-834.4799805,0,0,2833.52,-1866.163,-53.8,913.557,1,2025-01-31,08:14:31
2025-02-24 15:13:19,Sales Channel 4,Party 995,1012488,Customer Name7281,202970560,11100655,Item Category53,SKU551,17200,-688,0,-3440,0,13760,-8183.812,-925,4651.188,5,2025-02-24,15:13:19
2025-02-14 15:10:32,Sales Channel 4,Party 995,1003837,Customer Name365,202424693,11100656,Item Category102,SKU1942,3072,-900,0,-900,0,2172,-1575.646,26.12,622.474,1,2025-02-14,15:10:32
2025-01-15 22:19:45,Sales Channel 6,Party 1741,1007680,Customer Name1559,202418423,11100657,Item Category104,SKU116,2056,-456.52,-456.519989,0,0,1599.48,-873.584,-187,538.896,1,2025-01-15,22:19:45
2025-01-20 22:16:01,Sales Channel 6,Party 1741,1007680,Customer Name1559,202407175,11100658,Item Category25,SKU1671,1324,-243.28,-243.2799988,0,0,1080.72,-887.748,88.16,281.132,1,2025-01-20,22:16:01
2025-02-11 22:25:04,Sales Channel 6,Party 1741,1007680,Customer Name1559,202862914,11100659,Item Category73,SKU2634,3548,-804.88,-804.8800049,0,0,2743.12,-1840.166,0.52,903.474,1,2025-02-11,22:25:04
2025-01-18 08:14:53,Sales Channel 6,Party 1741,1007680,Customer Name1559,202764640,11100660,Item Category104,SKU2544,2056,-401.48,-401.480011,0,0,1654.52,-868.425,-176.44,609.655,1,2025-01-18,08:14:53
2025-01-09 08:33:29,Sales Channel 6,Party 2806,1009334,Customer Name7046,202954505,11100661,Item Category87,SKU301,28152,-3728.04,-7456.080078,0,0,20695.92,-11556.746,-1170.96,7968.214,2,2025-01-09,08:33:29
2025-01-10 08:12:58,Sales Channel 6,Party 3537,1001454,Customer Name7356,202511188,11100662,Item Category33,SKU1375,8520,-827.16,-1654.319946,0,0,6865.68,-5221.425,-237.6,1406.656,2,2025-01-10,08:12:58
2025-01-06 22:11:08,Sales Channel 6,Party 1741,1007680,Customer Name1559,202458659,11100663,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-01-06,22:11:08
2025-01-27 18:11:58,Sales Channel 4,Party 3356,1000620,Customer Name1212,202764404,11100664,Item Category104,SKU2559,1780,0,0,0,0,1780,-910.575,-187,682.425,1,2025-01-27,18:11:58
2025-01-31 08:14:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202730990,11100665,Item Category27,SKU1772,2924,-569.96,-569.960022,0,0,2354.04,-1741.146,7.36,620.254,1,2025-01-31,08:14:37
2025-02-24 15:13:50,Sales Channel 6,Party 2709,1012956,Customer Name286,202640750,11100666,Item Category52,SKU2839,508,-36,0,-36,0,472,-206.372,-46.68,218.948,1,2025-02-24,15:13:50
2025-01-16 07:00:58,Sales Channel 7,Party 1073,1004214,Customer Name6723,202429829,11100667,Item Category102,SKU1754,4048,0,0,0,0,4048,-2408.926,-1639.074,0,2,2025-01-16,07:00:58
2025-02-28 08:15:14,Sales Channel 6,Party 2009,1003971,Customer Name623,203022723,11100668,Item Category112,SKU508,3616,0,0,0,0,3616,-941.456,-80.24,2594.304,1,2025-02-28,08:15:14
2025-01-09 08:33:29,Sales Channel 6,Party 1629,1009515,Customer Name5718,202857092,11100669,Item Category89,SKU1839,13756,-3400.6,-2972.600098,-428,0,10355.4,-4478.327,-261.64,5615.433,1,2025-01-09,08:33:29
2025-01-17 15:16:50,Sales Channel 4,Party 3015,1007647,Customer Name6845,202445584,11100670,Item Category52,SKU2720,372,0,0,0,0,372,-176.222,-46.68,149.098,1,2025-01-17,15:16:50
2025-01-15 18:11:08,Sales Channel 6,Party 1741,1007680,Customer Name1559,202435553,11100671,Item Category33,SKU1858,4588,-713.04,-713.039978,0,0,3874.96,-2634.697,-173.2,1067.063,1,2025-01-15,18:11:08
2025-02-22 08:11:42,Sales Channel 6,Party 1741,1007680,Customer Name1559,203037040,11100672,Item Category104,SKU1959,2348,-493.04,-493.0400085,0,0,1854.96,-915.73,-187,752.23,1,2025-02-22,08:11:42
2025-02-24 18:13:33,Sales Channel 6,Party 994,1003957,Customer Name3402,203037259,11100673,Item Category87,SKU1886,9596,-1200,-1200,0,0,8396,-6417.971,593.64,2571.669,1,2025-02-24,18:13:33
2025-02-28 08:15:32,Sales Channel 6,Party 1741,1007680,Customer Name1559,202651037,11100674,Item Category1,SKU2134,948,-16.6,-16.60000038,0,0,931.4,-644.084,133,420.316,1,2025-02-28,08:15:32
2025-02-06 08:11:23,Sales Channel 4,Party 1281,1004971,Customer Name2609,202830072,11100675,Item Category34,SKU1739,2256,-516,-1032,0,0,1224,-854.246,-92.16,277.594,2,2025-02-06,08:11:23
2025-01-21 08:10:35,Sales Channel 6,Party 2694,1010834,Customer Name2038,202757564,11100676,Item Category57,SKU2579,600,0,0,0,0,600,-470.88,-12.28,116.84,1,2025-01-21,08:10:35
2025-02-21 15:13:16,Sales Channel 4,Party 3476,1001328,Customer Name1036,202959631,11100677,Item Category89,SKU134,5088,0,0,0,0,5088,-3558.044,-235.72,1294.236,1,2025-02-21,15:13:16
2025-01-30 08:11:15,Sales Channel 4,Party 2621,1002242,Customer Name4724,202531300,11100678,Item Category6,SKU984,5972,-2028,-2028,0,0,3944,-3042.495,-446.24,455.265,1,2025-01-30,08:11:15
2025-02-27 08:12:13,Sales Channel 6,Party 2009,1003971,Customer Name623,202662608,11100679,Item Category52,SKU163,1420,0,0,0,0,1420,-374.91,-30.76,1014.33,1,2025-02-27,08:12:13
2025-02-27 22:14:32,Sales Channel 6,Party 1741,1007680,Customer Name1559,202881527,11100680,Item Category102,SKU1109,2352,-493.12,-493.1199951,0,0,1858.88,-1248.22,44.28,654.94,1,2025-02-27,22:14:32
2025-02-06 08:11:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,202905334,11100681,Item Category73,SKU2634,3548,-966,-966,0,0,2582,-1840.166,0.52,742.354,1,2025-02-06,08:11:35
2025-02-13 08:13:52,Sales Channel 6,Party 1302,1014305,Customer Name463,203061136,11100682,Item Category62,SKU2288,2620,0,0,0,0,2620,-1498.135,61.24,1183.105,1,2025-02-13,08:13:52
2025-02-18 18:11:17,Sales Channel 6,Party 2009,1010669,Customer Name425,202562334,11100683,Item Category33,SKU119,19836,0,0,0,0,19836,-11790.662,-1358.28,6687.058,9,2025-02-18,18:11:17
2025-01-07 11:07:22,Sales Channel 6,Party 2009,1003971,Customer Name623,202855864,11100684,Item Category123,SKU2848,5876,0,0,0,0,5876,-2514.223,-96.28,3265.497,1,2025-01-07,11:07:22
2025-01-17 08:27:12,Sales Channel 6,Party 1741,1007680,Customer Name1559,202620230,11100685,Item Category94,SKU2704,2808,-713.32,-713.3200073,0,0,2094.68,-1502.955,-163.44,428.285,1,2025-01-17,08:27:12
2025-02-10 22:11:43,Sales Channel 4,Party 3015,1007647,Customer Name6845,202738203,11100686,Item Category33,SKU1439,3444,0,0,0,0,3444,-1935.973,-148.84,1359.187,1,2025-02-10,22:11:43
2025-01-17 08:27:12,Sales Channel 6,Party 1741,1007680,Customer Name1559,202837493,11100687,Item Category27,SKU1772,2924,-569.96,-569.960022,0,0,2354.04,-1741.146,7.36,620.254,1,2025-01-17,08:27:12
2025-01-03 22:25:38,Sales Channel 4,Party 1537,1002206,Customer Name3546,202471939,11100688,Item Category25,SKU258,1412,0,0,0,0,1412,-1194.42,72.48,290.06,1,2025-01-03,22:25:38
2025-02-12 08:17:25,Sales Channel 6,Party 2142,1004782,Customer Name5754,202649284,11100689,Item Category63,SKU34,6040,0,0,0,0,6040,-1725.83,-62.4,4251.77,10,2025-02-12,08:17:25
2025-02-21 15:14:00,Sales Channel 6,Party 1741,1007680,Customer Name1559,202873105,11100690,Item Category73,SKU503,3104,-848.2,-848.2000122,0,0,2255.8,-1731.275,15.16,539.685,1,2025-02-21,15:14:00
2025-01-27 11:09:11,Sales Channel 6,Party 2009,1003971,Customer Name623,202429196,11100691,Item Category94,SKU2618,5032,0,0,0,0,5032,-3176.564,-263.52,1591.916,2,2025-01-27,11:09:11
2025-01-10 08:13:13,Sales Channel 4,Party 500,1009231,Customer Name5234,203054311,11100692,Item Category1,SKU953,68,0,0,0,0,68,-35,-6.64,26.36,1,2025-01-10,08:13:13
2025-01-23 18:14:22,Sales Channel 6,Party 1741,1007680,Customer Name1559,202594949,11100693,Item Category25,SKU1671,1324,-243.28,-243.2799988,0,0,1080.72,-887.748,88.16,281.132,1,2025-01-23,18:14:22
2025-02-28 15:18:10,Sales Channel 4,Party 278,1011153,Customer Name7116,202572492,11100694,Item Category73,SKU1541,4260,-1640,0,-1640,0,2620,-1923.434,0.52,697.086,1,2025-02-28,15:18:10
2025-01-27 22:23:21,Sales Channel 6,Party 1741,1007680,Customer Name1559,202980397,11100695,Item Category53,SKU1381,3768,-922.68,-922.6799927,0,0,2845.32,-1793.272,-200.04,852.008,1,2025-01-27,22:23:21
2025-02-10 22:12:33,Sales Channel 6,Party 1741,1007680,Customer Name1559,202486406,11100696,Item Category102,SKU2243,2348,-493.04,-493.0400085,0,0,1854.96,-1224.834,44.28,674.406,1,2025-02-10,22:12:33
2025-01-04 08:18:08,Sales Channel 6,Party 2419,1012783,Customer Name6490,202565993,11100697,Item Category102,SKU1286,2040,-897.6,-285.6000061,-612,0,1142.4,-1779.717,13.68,-623.637,1,2025-01-04,08:18:08
2025-02-13 13:10:04,Sales Channel 7,Party 1073,1004214,Customer Name6723,202738337,11100698,Item Category115,SKU1396,3944,0,0,0,0,3944,-2081.598,-1862.402,0,1,2025-02-13,13:10:04
2025-02-24 13:09:02,Sales Channel 7,Party 1908,1009682,Customer Name2474,202821367,11100699,Item Category107,SKU2537,1200,0,0,0,0,1200,-943.191,-256.809,0,1,2025-02-24,13:09:02
2025-01-16 08:16:05,Sales Channel 6,Party 634,1004451,Customer Name7156,202754134,11100700,Item Category102,SKU670,6552,-994.4,-1260.800049,-728,0,4563.2,-3321.899,27.36,1268.661,2,2025-01-16,08:16:05
2025-01-03 08:12:31,Sales Channel 6,Party 1741,1007680,Customer Name1559,203013999,11100701,Item Category34,SKU1739,1096,-420.04,-420.0400085,0,0,675.96,-427.123,-46.08,202.757,1,2025-01-03,08:12:31
2025-02-06 22:12:26,Sales Channel 6,Party 1741,1007680,Customer Name1559,202436435,11100702,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-02-06,22:12:26
2025-01-03 08:12:31,Sales Channel 6,Party 1741,1007680,Customer Name1559,202635448,11100703,Item Category87,SKU1963,11540,-201.96,-201.9600067,0,0,11338.04,-8233.695,347.04,3451.385,1,2025-01-03,08:12:31
2025-01-31 08:14:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202535405,11100704,Item Category62,SKU221,2996,-1034.96,-1034.959961,0,0,1961.04,-1600.543,61.24,421.737,1,2025-01-31,08:14:37
2025-01-31 15:11:29,Sales Channel 4,Party 1579,1000171,Customer Name6518,202792443,11100705,Item Category34,SKU1727,3904,-240,0,-960,0,2944,-1483.709,-217.44,1242.851,4,2025-01-31,15:11:29
2025-01-16 08:17:00,Sales Channel 4,Party 1503,1001574,Customer Name6905,202708150,11100706,Item Category25,SKU2563,2448,0,0,0,0,2448,-917.21,88.16,1618.95,1,2025-01-16,08:17:00
2025-01-22 14:30:51,Sales Channel 7,Party 1073,1004214,Customer Name6723,202815955,11100707,Item Category34,SKU596,2060,0,0,0,0,2060,-1190.617,-869.383,0,1,2025-01-22,14:30:51
2025-02-14 18:14:15,Sales Channel 10,Party 1908,1005089,Customer Name3964,203046412,11100708,Item Category73,SKU1075,5196,0,0,0,0,5196,-2142.299,-13.52,3040.181,1,2025-02-14,18:14:15
2025-01-14 18:13:58,Sales Channel 4,Party 755,1007640,Customer Name1987,202730780,11100709,Item Category27,SKU1328,2596,0,0,0,0,2596,-1847.804,-42,706.196,1,2025-01-14,18:13:58
2025-01-22 18:17:05,Sales Channel 6,Party 1741,1007680,Customer Name1559,202546467,11100710,Item Category34,SKU1725,964,-292,-292,0,0,672,-393.145,-46.08,232.775,1,2025-01-22,18:17:05
2025-01-16 15:19:01,Sales Channel 6,Party 1741,1007680,Customer Name1559,202499892,11100711,Item Category33,SKU152,2644,-624,-624,0,0,2020,-1432.433,-132.8,454.767,1,2025-01-16,15:19:01
2025-02-27 22:14:32,Sales Channel 6,Party 1741,1007680,Customer Name1559,202653453,11100712,Item Category33,SKU892,2200,-227.16,-227.1600037,0,0,1972.84,-1274.711,-156.72,541.409,1,2025-02-27,22:14:32
2025-02-05 22:13:05,Sales Channel 6,Party 1741,1007680,Customer Name1559,202733801,11100713,Item Category34,SKU307,1428,-638.08,-638.0800171,0,0,789.92,-528.058,-59.12,202.742,1,2025-02-05,22:13:05
2025-01-14 08:13:12,Sales Channel 4,Party 1023,1005968,Customer Name4126,202426689,11100714,Item Category1,SKU2653,48,0,0,0,0,48,-24.911,-3.8,19.289,1,2025-01-14,08:13:12
2025-01-20 15:10:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202913098,11100715,Item Category94,SKU1233,3548,-1032.8,-1032.800049,0,0,2515.2,-1918.915,-131.76,464.525,1,2025-01-20,15:10:18
2025-01-28 22:17:59,Sales Channel 6,Party 1741,1007680,Customer Name1559,202471358,11100716,Item Category73,SKU236,5080,-788.44,-788.4400024,0,0,4291.56,-2058.258,5.4,2238.702,1,2025-01-28,22:17:59
2025-02-27 08:12:13,Sales Channel 6,Party 1903,1000476,Customer Name1606,202543252,11100717,Item Category63,SKU2270,776,0,0,0,0,776,-159.843,-16.08,600.077,1,2025-02-27,08:12:13
2025-01-03 11:12:21,Sales Channel 10,Party 1908,1011529,Customer Name3964,202789325,11100718,Item Category114,SKU1493,436,0,0,0,0,436,-100.24,-11.64,324.12,1,2025-01-03,11:12:21
2025-02-27 08:12:50,Sales Channel 6,Party 1741,1007680,Customer Name1559,202872672,11100719,Item Category73,SKU2558,4056,-892.36,-892.3599854,0,0,3163.64,-1974.382,5.4,1194.658,1,2025-02-27,08:12:50
2025-02-02 15:04:06,Sales Channel 6,Party 891,1011016,Customer Name6359,202872669,11100720,Item Category40,SKU1480,396,-80,-80,0,0,316,-143.041,-14.68,158.279,1,2025-02-02,15:04:06
2025-01-15 08:26:55,Sales Channel 6,Party 1741,1007680,Customer Name1559,202517973,11100721,Item Category102,SKU1109,2352,-556,-556,0,0,1796,-1248.22,44.28,592.06,1,2025-01-15,08:26:55
2025-01-29 08:12:30,Sales Channel 6,Party 1741,1007680,Customer Name1559,202918323,11100722,Item Category104,SKU116,2056,-456.52,-456.519989,0,0,1599.48,-873.584,-187,538.896,1,2025-01-29,08:12:30
2025-01-22 18:17:05,Sales Channel 6,Party 1741,1007680,Customer Name1559,202617732,11100723,Item Category15,SKU2244,7976,-2277.52,-2277.52002,0,0,5698.48,-3203.617,-214.32,2280.543,1,2025-01-22,18:17:05
2025-02-27 08:12:32,Sales Channel 6,Party 1741,1007680,Customer Name1559,202880242,11100724,Item Category87,SKU2418,7048,-2241.64,-2241.639893,0,0,4806.36,-3296.616,-514.12,995.624,1,2025-02-27,08:12:32
2025-02-01 15:22:45,Sales Channel 4,Party 2597,1003348,Customer Name5334,203012589,11100725,Item Category33,SKU913,5800,0,0,0,0,5800,-3845.858,-344.32,1609.822,2,2025-02-01,15:22:45
2025-01-18 08:14:53,Sales Channel 4,Party 3015,1007647,Customer Name6845,202422807,11100726,Item Category122,SKU711,436,0,0,0,0,436,-243.079,-29.6,163.321,1,2025-01-18,08:14:53
2025-01-29 22:15:39,Sales Channel 6,Party 1741,1007680,Customer Name1559,202586230,11100727,Item Category115,SKU2029,4536,-358.44,-358.4400024,0,0,4177.56,-2191.998,-335.16,1650.402,1,2025-01-29,22:15:39
2025-02-06 08:11:29,Sales Channel 6,Party 1741,1007680,Customer Name1559,202608757,11100728,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-02-06,08:11:29
2025-01-31 18:12:28,Sales Channel 6,Party 2617,1006125,Customer Name2359,203049615,11100729,Item Category62,SKU1078,28760,-1343.08,-13070.7998,-360,0,15329.2,-15110.064,534,753.136,10,2025-01-31,18:12:28
2025-02-12 22:19:22,Sales Channel 4,Party 755,1001018,Customer Name1176,202593066,11100730,Item Category25,SKU2633,804,0,0,0,0,804,-866.515,88.16,25.645,1,2025-02-12,22:19:22
2025-01-19 08:05:22,Sales Channel 6,Party 146,1011633,Customer Name552,202839380,11100731,Item Category23,SKU1883,96,0,0,0,0,96,-17.2,-25.92,52.88,2,2025-01-19,08:05:22
2025-01-22 15:15:27,Sales Channel 4,Party 1099,1002713,Customer Name2334,202911661,11100732,Item Category52,SKU1298,1268,0,0,0,0,1268,-338.189,-30.76,899.051,1,2025-01-22,15:15:27
2025-01-17 08:27:34,Sales Channel 6,Party 1741,1007680,Customer Name1559,202807102,11100733,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-01-17,08:27:34
2025-01-10 18:10:47,Sales Channel 4,Party 755,1014594,Customer Name6110,202806509,11100734,Item Category5,SKU1128,2732,0,0,0,0,2732,-1825.479,-132.76,773.761,1,2025-01-10,18:10:47
2025-01-24 22:14:07,Sales Channel 4,Party 3476,1004988,Customer Name1967,202685874,11100735,Item Category114,SKU1842,36,0,0,0,0,36,-21.71,-3.84,10.45,1,2025-01-24,22:14:07
2025-01-06 11:11:24,Sales Channel 4,Party 3616,1003752,Customer Name1276,202518491,11100736,Item Category114,SKU1842,52,0,0,0,0,52,-21.71,-3.84,26.45,1,2025-01-06,11:11:24
2025-02-28 08:15:14,Sales Channel 6,Party 2009,1003971,Customer Name623,202687687,11100737,Item Category103,SKU276,3544,0,0,0,0,3544,-1666.28,-87.12,1790.6,1,2025-02-28,08:15:14
